Unnamed: 0,Act. Pop.,Constant,J,Length,Us,V,V2,V3,atom,energy,error,esterm,functional,spin,t,Method,Excitation
811,9.9536764621,1.0,0.475891100939,2.25,0.76318707563,13.8570235723,14.8432941171,14.0732258666,H,-5.009782404,0.001972853484,9.9536764621,pbe,Spin: 0,7.9289620203,uks,singles
813,9.9342224629,1.0,0.657498473152,2.25,0.83237504364,11.84285284,15.261812796,14.1439940672,H,-5.055205132,0.001062871783,9.9342224629,pbe,Spin: 0,9.46507996811,uks,singles
814,9.9420181807,1.0,0.73250276472,2.25,0.9106966589,12.1599786489,14.9645283616,14.7515350304,H,-5.049985361,0.0009186402341,9.9420181807,pbe,Spin: 0,9.99986499745,uks,singles
815,9.9419582508,1.0,0.616818303887,2.25,0.83902238767,12.8318378799,14.7194952368,14.5450453146,H,-5.015152755,0.001422009611,9.9419582508,pbe,Spin: 0,8.99659577675,uks,singles
816,9.941316004,1.0,0.610767051024,2.25,0.84775701396,12.6648210181,14.445491703,14.8713459998,H,-5.023419357,0.001116522876,9.941316004,pbe,Spin: 0,9.01432526451,uks,singles
817,9.9455260592,1.0,0.572500107035,2.25,0.8249024006,12.8161797521,14.3769702384,14.6048902236,H,-5.008502445,0.00147312714,9.9455260592,pbe,Spin: 0,8.64813433091,uks,singles
819,9.9450556395,1.0,0.716852625836,2.25,0.88930791472,12.3906337921,14.8036557384,14.8667255975,H,-5.053775626,0.001308363243,9.9450556395,pbe,Spin: 0,9.99492586852,uks,singles
820,9.942690243,1.0,0.716854116638,2.25,0.91662180285,11.6364136544,15.6137847767,13.7667872222,H,-5.048505774,0.001594172895,9.942690243,pbe,Spin: 0,9.99111036224,uks,singles
821,9.94559006235,1.0,0.603167229342,2.25,0.87002319348,12.3672237752,14.6619290626,14.8343276457,H,-5.02198245,0.001225302583,9.94559006235,pbe,Spin: 0,9.15417203142,uks,singles
822,9.9443088321,1.0,0.614176851336,2.25,0.86721691412,12.5084328788,14.7924450559,14.7888981933,H,-5.020752074,0.001254091173,9.9443088321,pbe,Spin: 0,9.07062490039,uks,singles
823,9.9396434042,1.0,0.577993338786,2.25,0.86068221181,12.8795301046,14.3718057871,14.4672406832,H,-5.006970126,0.001259989896,9.9396434042,pbe,Spin: 0,8.80835141226,uks,singles
825,9.9394883393,1.0,0.549118155866,2.25,0.89023488597,12.700602549,14.3125883415,14.6035336012,H,-5.020479895,0.002171027706,9.9394883393,pbe,Spin: 0,8.74989598702,uks,singles
826,9.9462622688,1.0,0.573577224705,2.25,0.90264260161,12.5697418619,14.4357990157,14.6745010019,H,-5.025625406,0.00131333008,9.9462622688,pbe,Spin: 0,8.8978352597,uks,singles
827,9.9306839835,1.0,0.425448539846,2.25,0.80442146883,13.1029103593,14.6094065902,14.3053345189,H,-4.998010076,0.001089216393,9.9306839835,pbe,Spin: 0,7.72867357019,uks,singles
828,9.9466551886,1.0,0.495825595,2.25,0.80409924197,13.6745087515,14.7981709964,13.9677122186,H,-5.0072567,0.001708780028,9.9466551886,pbe,Spin: 0,7.99017643473,uks,singles
831,9.93871052014,1.0,0.609428222463,2.25,0.91025804412,12.125568432,14.850905525,14.7863102339,H,-5.02789091,0.001159916303,9.93871052014,pbe,Spin: 0,9.22267869106,uks,singles
832,9.9458460393,1.0,0.625433006526,2.25,0.88919951638,12.5343398899,14.5444994661,14.8582004639,H,-5.027015953,0.001563607792,9.9458460393,pbe,Spin: 0,9.14464426361,uks,singles
833,9.9492205143,1.0,0.498988062508,2.25,0.807444014486,12.7875440488,14.7898557618,14.6405058854,H,-5.018150844,0.001248280697,9.9492205143,pbe,Spin: 0,8.24647775916,uks,singles
834,9.94270364769,1.0,0.517128959629,2.25,0.799198968879,13.4235682696,14.2461354603,14.5922754026,H,-5.010490464,0.001506384874,9.94270364769,pbe,Spin: 0,8.1794908058,uks,singles
835,9.9397802901,1.0,0.460977776097,2.25,0.7940947959,13.3320646494,14.9776077478,14.1901276913,H,-4.994512999,0.001721632941,9.9397802901,pbe,Spin: 0,7.80069160386,uks,singles
836,9.9650819091,1.0,0.59574471344,2.5,0.67081534005,12.2688820851,15.4209632005,14.3440549622,H,-5.034792043,0.001238610422,9.9650819091,pbe,Spin: 0,10.2625116768,uks,singles
837,9.96263890451,1.0,0.453178824307,2.5,0.61110979021,13.5495869564,14.5523567819,14.6559138934,H,-5.014138366,0.001554738194,9.96263890451,pbe,Spin: 0,8.39143134777,uks,singles
838,9.95711276759,1.0,0.428230445849,2.5,0.66275584965,12.7783014297,14.3669322944,14.6414955079,H,-4.998862251,0.001184362308,9.95711276759,pbe,Spin: 0,8.44539473606,uks,singles
839,9.96590037879,1.0,0.366337470015,2.5,0.51833115299,14.6566999034,15.2306732269,14.1958787447,H,-5.006589112,0.001052021647,9.96590037879,pbe,Spin: 0,7.21946519767,uks,singles
840,9.96200444344,1.0,0.320460910244,2.5,0.49629400961,14.1182373029,14.4636902746,13.9344440788,H,-5.00189944,0.001302311823,9.96200444344,pbe,Spin: 0,6.79491047063,uks,singles
841,9.9665946328,1.0,0.356519311569,2.5,0.52360854256,14.1571572953,15.9889373653,13.0079803486,H,-5.00240952,0.0009093504363,9.9665946328,pbe,Spin: 0,7.19679655243,uks,singles
843,9.95869655506,1.0,0.479064586333,2.5,0.64835517352,12.9662287028,14.8987965072,14.736718125,H,-5.009713925,0.001439445428,9.95869655506,pbe,Spin: 0,8.7576392737,uks,singles
844,9.98141628188,1.0,0.511426832495,2.5,0.65404208648,13.6084491577,14.852939522,14.3798269395,H,-5.030426359,0.001061379348,9.98141628188,pbe,Spin: 0,9.4785413953,uks,singles
846,10.0834242961,1.0,0.655564559158,2.5,0.922121963561,14.1220726222,15.0144349949,14.5637987468,H,-5.019983809,0.004246790581,10.0834242961,pbe,Spin: 0,11.3076446089,uks,singles
847,9.96907592017,1.0,0.365630378749,2.5,0.522552691081,14.7871234743,15.2839152308,14.1313013647,H,-5.001677958,0.001461920109,9.96907592017,pbe,Spin: 0,7.35338214265,uks,singles
849,9.959212698,1.0,0.442795941963,2.5,0.62300416982,13.0127819544,14.946693549,14.6548411904,H,-5.010003082,0.001145807318,9.959212698,pbe,Spin: 0,8.44691414495,uks,singles
850,9.9538410218,1.0,0.472678850034,2.5,0.66287930315,13.258053471,14.5124770981,14.4620495022,H,-5.001366759,0.001935504623,9.9538410218,pbe,Spin: 0,8.71168693338,uks,singles
851,9.96829861736,1.0,0.387600270891,2.5,0.54468476141,14.2525683553,14.7164596433,14.4064444865,H,-5.009514246,0.001566949006,9.96829861736,pbe,Spin: 0,7.58915706707,uks,singles
852,9.95749381999,1.0,0.353551054625,2.5,0.59757205156,13.4901026752,14.7545202039,14.4807193772,H,-4.9996107,0.001449912737,9.95749381999,pbe,Spin: 0,7.88783475745,uks,singles
853,9.95686440048,1.0,0.35476825863,2.5,0.54587614354,13.5306290488,14.9001127313,14.0626162688,H,-4.994523043,0.001165676645,9.95686440048,pbe,Spin: 0,7.21568429903,uks,singles
855,9.96077139,1.0,0.548462353405,2.5,0.65944540958,12.1676074532,15.5308674813,14.1813359293,H,-5.022929075,0.001294777853,9.96077139,pbe,Spin: 0,9.58099866686,uks,singles
856,9.9650148297,1.0,0.543068328426,2.5,0.65677029764,12.4803289781,14.8280702172,15.0718035924,H,-5.024148663,0.001684866325,9.9650148297,pbe,Spin: 0,9.49825729762,uks,singles
857,9.96531015675,1.0,0.48700381771,2.5,0.61030966495,13.3240870315,15.021814773,14.5591374535,H,-5.010307053,0.001228624615,9.96531015675,pbe,Spin: 0,8.68085519947,uks,singles
858,9.9650295282,1.0,0.444076797123,2.5,0.60263257359,13.6879989619,14.7057272152,14.427389701,H,-5.012194484,0.001025896096,9.9650295282,pbe,Spin: 0,8.68899994828,uks,singles
859,9.96388785351,1.0,0.435177170003,2.5,0.56523418398,13.9759223928,14.7589712178,14.481452237,H,-5.010557139,0.001435187298,9.96388785351,pbe,Spin: 0,8.28699411998,uks,singles
861,9.9635571547,1.0,0.567746568786,2.5,0.66379587118,12.1897622477,15.0310641496,14.9738903608,H,-5.02166685,0.001537981301,9.9635571547,pbe,Spin: 0,9.55163983428,uks,singles
862,9.9636628973,1.0,0.540194032143,2.5,0.66989297259,12.0221418696,15.7579667843,13.7229595917,H,-5.023230099,0.001424660947,9.9636628973,pbe,Spin: 0,9.62668217183,uks,singles
863,9.96781906792,1.0,0.475896024077,2.5,0.60245158107,13.6122168866,15.0084708111,14.6747423464,H,-5.013154231,0.001659027274,9.96781906792,pbe,Spin: 0,8.65537966172,uks,singles
864,9.94878502926,1.0,0.409316779327,2.5,0.55407682153,12.9072116199,14.5909011229,14.6371130366,H,-5.005802385,0.001425996291,9.94878502926,pbe,Spin: 0,8.01747700686,uks,singles
865,9.95670469239,1.0,0.398346933928,2.5,0.57236819394,13.4165921808,14.2749771383,14.7640143978,H,-5.002594514,0.001149630716,9.95670469239,pbe,Spin: 0,7.94798067914,uks,singles
867,9.98294451894,1.0,0.49782273139,2.5,0.70951973972,13.2500686742,14.6785909967,14.7283015397,H,-5.007560364,0.001328771345,9.98294451894,pbe,Spin: 0,9.33491380108,uks,singles
868,9.95895283564,1.0,0.441788832642,2.5,0.634352567104,13.3309650794,14.7251421413,14.2985529225,H,-5.010174362,0.00121247798,9.95895283564,pbe,Spin: 0,8.53072773898,uks,singles
869,9.95498331597,1.0,0.341172161674,2.5,0.5261691405,14.220357724,15.1928686137,13.99578258,H,-5.002416944,0.001331557417,9.95498331597,pbe,Spin: 0,7.13246409852,uks,singles
870,9.95970238064,1.0,0.367635405273,2.5,0.57624403808,13.6989583522,14.5934070982,14.0699173073,H,-4.994245603,0.001373689892,9.95970238064,pbe,Spin: 0,7.44554303799,uks,singles
871,9.9684142435,1.0,0.346759350947,2.5,0.49586171191,12.9108683613,16.4697032601,12.5311903562,H,-5.009678613,0.0008357496489,9.9684142435,pbe,Spin: 0,7.08950531954,uks,singles
873,9.96467454742,1.0,0.460536440141,2.5,0.611359193259,13.1730549901,15.0084021515,14.559077693,H,-5.021167114,0.001441879901,9.96467454742,pbe,Spin: 0,8.75113772109,uks,singles
874,9.96168467114,1.0,0.48380434864,2.5,0.64446916871,12.8638265338,15.0606654379,14.7503538751,H,-5.012320822,0.00143526748,9.96168467114,pbe,Spin: 0,8.87287842424,uks,singles
875,9.96627845104,1.0,0.436312925371,2.5,0.559495798089,13.9004551752,15.2715012491,14.3324955576,H,-5.010209782,0.001067735565,9.96627845104,pbe,Spin: 0,7.83891757406,uks,singles
876,9.9649482357,1.0,0.38487818321,2.5,0.56671143201,13.9812969422,14.3103675232,14.5945499298,H,-5.0082427,0.001157500967,9.9649482357,pbe,Spin: 0,7.88860310807,uks,singles
877,9.96941315833,1.0,0.425762931703,2.5,0.601579835934,14.2538637063,15.0600629553,14.3210703899,H,-4.998477854,0.001300087149,9.96941315833,pbe,Spin: 0,8.0157822555,uks,singles
879,9.97392683988,1.0,0.307726290052,2.75,0.4311509975,14.2378940745,14.818842488,14.4343441954,H,-5.003887243,0.0008936228648,9.97392683988,pbe,Spin: 0,7.93343939883,uks,singles
880,9.97328582075,1.0,0.331913426265,2.75,0.419701923549,13.9214808054,14.8495204796,14.4917627824,H,-5.004035484,0.0008988788886,9.97328582075,pbe,Spin: 0,7.96892864407,uks,singles
881,9.98263815382,1.0,0.273334924473,2.75,0.401295090705,15.0895065188,15.4617289828,13.9678585198,H,-4.997139038,0.001368256161,9.98263815382,pbe,Spin: 0,7.31146324235,uks,singles
882,9.97265579753,1.0,0.288542319341,2.75,0.38461395582,14.3833023066,15.1421554691,14.2034058891,H,-4.99498385,0.0007854139296,9.97265579753,pbe,Spin: 0,7.05394470165,uks,singles
883,9.98360287454,1.0,0.279108638865,2.75,0.362694736911,15.2516747306,15.9518584387,13.5744046262,H,-5.003648544,0.001301791293,9.98360287454,pbe,Spin: 0,6.90671104151,uks,singles
885,9.9789558262,1.0,0.341742029805,2.75,0.44573607718,14.0985333144,15.2841376807,14.577696861,H,-5.004414101,0.0008520744998,9.9789558262,pbe,Spin: 0,8.36320716815,uks,singles
886,9.97618480309,1.0,0.328496873563,2.75,0.43591004138,13.9395887735,14.7833650845,14.7733225019,H,-5.004984039,0.001181720431,9.97618480309,pbe,Spin: 0,8.33335307632,uks,singles
887,9.97327422103,1.0,0.291682072759,2.75,0.419940586487,14.4790842897,15.1436202856,14.3314733436,H,-5.001512719,0.00138974079,9.97327422103,pbe,Spin: 0,7.70571701986,uks,singles
888,9.97882649089,1.0,0.3032403988,2.75,0.375450951059,15.517370126,15.1714799153,14.2687635031,H,-5.005201515,0.001556758256,9.97882649089,pbe,Spin: 0,7.41920524048,uks,singles
889,9.97710174421,1.0,0.25820581909,2.75,0.3816558463,15.2286924192,15.4228480645,14.1108010544,H,-5.000286743,0.001111358129,9.97710174421,pbe,Spin: 0,7.26474038066,uks,singles
891,9.97380381734,1.0,0.323437897313,2.75,0.418029418339,13.2035793723,14.892621197,14.5062005178,H,-5.007127026,0.001049155664,9.97380381734,pbe,Spin: 0,7.93247689353,uks,singles
892,9.98274530048,1.0,0.343457801882,2.75,0.426708289401,14.1545137708,15.020065074,14.7351156035,H,-5.008820645,0.001322303054,9.98274530048,pbe,Spin: 0,8.2722881977,uks,singles
893,9.97487293251,1.0,0.303509846111,2.75,0.398974070015,15.4092091156,15.3019947644,13.9900399988,H,-5.000401144,0.0009368718244,9.97487293251,pbe,Spin: 0,7.55953791701,uks,singles
894,9.97583093324,1.0,0.293524388174,2.75,0.381420077203,14.9706351967,15.2982350822,14.3120118142,H,-5.004174621,0.001019641413,9.97583093324,pbe,Spin: 0,7.25363395501,uks,singles
895,9.98348756292,1.0,0.283501659209,2.75,0.368202191433,15.2861580247,15.4390453217,14.094950944,H,-5.006527689,0.001120769062,9.98348756292,pbe,Spin: 0,7.15616674834,uks,singles
897,9.97638934123,1.0,0.38386585789,2.75,0.46513589123,12.8763523045,15.4398869066,14.4066783205,H,-5.007543435,0.001154272645,9.97638934123,pbe,Spin: 0,9.06276846633,uks,singles
899,9.9722218863,1.0,0.324310903041,2.75,0.41656616839,13.6486241105,14.9928302079,14.5575501075,H,-4.998384717,0.001195828304,9.9722218863,pbe,Spin: 0,7.96890166401,uks,singles
900,9.97615863866,1.0,0.345046277718,2.75,0.42647138934,13.3765967236,15.236961326,14.2904277342,H,-5.001540657,0.001335046468,9.97615863866,pbe,Spin: 0,8.25753083078,uks,singles
904,9.97496291243,1.0,0.404223831015,2.75,0.45129292752,12.9423596852,15.823085502,14.0683590087,H,-5.009449988,0.001153423831,9.97496291243,pbe,Spin: 0,8.97218012911,uks,singles
905,9.9740678244,1.0,0.328947913384,2.75,0.44283533068,13.4595120907,14.7878108966,14.8115937106,H,-5.003497665,0.001260732608,9.9740678244,pbe,Spin: 0,8.34158196215,uks,singles
906,9.9802927335,1.0,0.366427386277,2.75,0.42111427582,14.5966491858,15.231646651,14.4553472752,H,-5.014184001,0.0008496308507,9.9802927335,pbe,Spin: 0,8.54650471112,uks,singles
907,9.97003789548,1.0,0.296811794847,2.75,0.38173188465,13.9542760438,14.6140544701,14.7240980294,H,-4.969700338,0.007020426977,9.97003789548,pbe,Spin: 0,7.14896461085,uks,singles
909,9.97276818117,1.0,0.351069062262,2.75,0.445456547155,14.1727000557,15.0426501181,14.3139593397,H,-5.002775223,0.001013307336,9.97276818117,pbe,Spin: 0,8.21313174614,uks,singles
910,9.9745948591,1.0,0.310149782874,2.75,0.44326915444,13.9755058301,14.4236892797,14.5858816278,H,-4.99922577,0.0009134553708,9.9745948591,pbe,Spin: 0,8.03613418868,uks,singles
911,9.97941862326,1.0,0.239641686208,2.75,0.364589786605,14.9856303727,15.141042444,13.9680879799,H,-5.003682872,0.001184598443,9.97941862326,pbe,Spin: 0,6.8212818144,uks,singles
912,9.97352224472,1.0,0.281792299101,2.75,0.362293168697,14.9850710042,15.3795992223,14.0288972661,H,-5.004928656,0.001203619309,9.97352224472,pbe,Spin: 0,6.96122409112,uks,singles
913,9.97766176197,1.0,0.285117205579,2.75,0.364230719796,14.7367090432,16.3657755654,13.2275940168,H,-4.999887766,0.00113433874,9.97766176197,pbe,Spin: 0,6.79757914253,uks,singles
915,9.97957609511,1.0,0.349625109593,2.75,0.431827712735,13.9749175757,15.0519500999,14.4707656673,H,-5.011099035,0.001041683733,9.97957609511,pbe,Spin: 0,8.32107504411,uks,singles
916,9.9765465866,1.0,0.312363431058,2.75,0.41588326869,13.8833403504,15.0050873948,14.1692655073,H,-5.008117374,0.002190230457,9.9765465866,pbe,Spin: 0,7.92512813063,uks,singles
917,9.97459205803,1.0,0.263983945955,2.75,0.38892381429,13.8019419785,15.1023799723,14.5578770978,H,-4.996343631,0.001013411599,9.97459205803,pbe,Spin: 0,7.21061563281,uks,singles
918,9.98141954924,1.0,0.31247021521,2.75,0.39103041403,15.1129917429,15.2060546313,14.0822786051,H,-5.006270856,0.0006265090366,9.98141954924,pbe,Spin: 0,7.65594521427,uks,singles
919,9.98025663101,1.0,0.276693798546,2.75,0.378392723516,15.2149244582,15.3734662273,14.0783282852,H,-4.991416284,0.001238174949,9.98025663101,pbe,Spin: 0,6.97047590841,uks,singles
