,J,Jdel,Jpi,"Jpi,del","Jz2,del","Jz2,pi",Ud,Ud0,Udel,Up,Upi,"Upi,del",Uz2,"Uz2,del","Uz2,pi",V,eddel,edpi,edz2,energy,energy_err,eppi,epz,es,tfe,tpi,tsigd,tsigs,variance,id,extid,totocc,excitation
0,0.1970602486779847,0.12683299566943676,0.056866193440177466,0.009010068559814373,0.004296121938423224,5.486907013285778e-05,37.65489499831696,2.539618729510953,1.977623826103373,1.752074252964225,5.517276730234709,11.165924074752976,1.64896672373093,7.187087418044561,10.158016225450421,30.329603115941083,1.98214217147645,2.8208806650681604,1.81822823865813,-133.0065463,0.0007940748879,3.10964826287799,1.5090477468885,0.85650647688446,-0.412657006179025,0.9296382664359699,-0.7072038083077,-0.25773853281833503,2.836719775892551,rks_spin_0,none,12.096453561853691,none
1,0.2643405249264277,0.0821136313832695,0.05344901095759752,0.008588461234732767,0.11599068491323296,0.0041987364375949575,38.53863642595043,2.4121477827747455,3.427706828775661,1.69829963854318,5.5674347506021205,13.06070941776147,1.1691601526643802,6.70104818637283,8.61257708977396,30.151737751610558,2.322103870798,2.8186963247218797,1.53575143703774,-132.9541296,0.0008314332061,3.10134199541247,1.4668884844846701,0.8161872486373001,-0.41807606841306,0.919396370536265,-0.682892909851435,-0.112912136944917,2.8783494764831072,rks_spin_0,5_5_12_12,12.060969361092061,doubles
2,0.13350782270895825,0.08426088628099072,-0.0008223843352689107,0.0014644367775688545,0.04882040283075714,-0.00021551884508954743,39.50773965043592,2.7613273579727036,1.351769488411438,1.9925823353028749,11.540619276644,12.836384686644049,0.6870094655057299,3.6689584320196227,9.42299830121109,30.510376218950324,1.6340684793592102,3.91960400624927,1.2029237212834398,-132.8468041,0.0008339663883,3.93072614216664,0.60663779285373,0.72860387867677,-0.6532777131137799,0.01626031428540795,-0.42477975683376,0.47092925905516,2.809876469634018,rks_spin_0,6_6_11_11,12.022564020589058,doubles
3,0.23091201721876045,0.12369391418530157,0.12118735962103751,-0.010327431297882488,-0.004277843747672556,0.0006360184579764254,32.788585318717516,2.314296120164728,1.9756011283430022,1.97922326211126,3.59567362280052,9.358666070588129,1.72271632224767,7.373563233489589,8.762364941248599,30.24399931889417,1.9852088099771001,2.37488058690319,1.8567852137962801,-132.9056868,0.0007445339227,3.50370803397969,1.384117442314,0.92132018672383,-0.34236126173738,-0.7217285919948051,-0.7616947737646,-0.24754421849448502,2.824611255821628,rks_spin_0,7_7_11_11,12.02602027369409,doubles
4,0.026607674897745414,0.0016713432560265843,0.016556850690027852,0.002800493914787563,0.0027529564499001206,0.00282603058700329,38.37104947300293,2.800638251760491,11.521913159034229,1.73811404490609,0.4018876815184461,7.37818557017123,1.61784695507264,14.089931384104789,3.3612847231015994,30.321451246560787,3.92916215259044,0.94540452602928,1.80878614601213,-132.9518685,0.0008439108219,3.00626188163828,1.57988548695373,0.77222558451406,-0.431728055053095,0.3252808361637435,-0.663196618752545,-0.23523938102256,2.9445080654980407,rks_spin_0,7_7_12_12,12.04172577773792,doubles
5,0.16707718837744812,0.12498067738317799,0.04173956831195848,-0.009070953754178466,0.003884067080920995,0.005543829355569123,38.43940300862471,2.549908485914375,2.001624208995582,1.69762159742653,5.94384173607688,11.500929962123223,1.5881264416810001,7.08175165866945,10.323129001078579,30.12591369916868,1.98072631456334,2.9078655799165403,1.7822540729277598,-132.914197,0.0008487484027,2.96572679994949,1.5819456521995399,0.79376653777526,-0.463520010531135,-0.902782472185185,-0.65933985973749,-0.25729957854443497,2.8426279126975675,rks_spin_0,8_8_11_11,12.01228495733193,doubles
6,0.14368490354208696,0.11972862381796515,-0.00019547451034397688,0.0002478168266634125,0.027698039388204452,-0.0037941019804020567,39.40866515981452,2.7652099458234316,1.8406795207753546,2.188680341611245,11.558219773694729,14.970612975613541,0.34004616504232005,3.4645888652326775,7.23451785945589,33.45628649612758,1.91438519380908,3.92482796611826,0.9202280564945999,-132.9773056,0.0007800935807,3.91758628316965,1.06832616523065,0.29198220050421,0.35434536381706505,0.028406387697183753,-0.27440914872727495,-0.82819676819234,2.793692231443746,rks_spin_0,9_9_11_11,12.03733586532645,doubles
7,0.12263092913579092,-2.5455767452117338e-05,0.08955490496642948,0.0028757417878380455,0.020506188336647923,0.009719549812327598,44.48636492787491,2.799488282046269,10.972466571847718,1.7702956516739452,4.60878620148025,20.00203122456041,0.195908239127608,5.19154210067237,3.51563059018656,32.698433479434,3.823807867835,2.6194067502450498,0.70287387645556,-132.9787559,0.0008082579362,3.30050926220873,1.33243612762179,0.25839926563218,0.281914440116265,0.8751028338210801,-0.27290771979114503,-0.764894187633705,2.926143892536126,rks_spin_0,9_9_12_12,12.03743314999831,doubles
8,0.590385157884721,-0.000501547772803036,0.03118367424655725,0.5421766694322351,0.007254837058190064,0.010271524920541621,37.53781964784159,2.0611800927061026,5.881158685916547,1.792055012893135,1.667733952485452,10.412314776197505,1.7910434646058402,11.198593225190052,6.58697554344619,30.73547221940492,2.96753722166679,1.74777619740791,1.88594617853076,-133.0953791,0.0008157083656,3.19394518291536,1.4979293475476299,0.7870141424069801,-0.31711339824906504,1.06728096979322,-0.727522365832145,-0.1950380438428965,2.7296870648911904,rks_spin_2,none,12.08014827047543,none
9,0.36675634138844015,0.12395599277558583,0.24750298290660167,-0.008902425675599698,0.003045918429330159,0.0011538729525222328,34.37936961876893,2.1282032723633546,1.9535668200848528,1.92797085672094,3.939516064336333,9.780607659973372,1.8063825684557901,7.51866406591623,9.380632440002351,30.507989411694368,1.9802089727879602,2.4584606672926403,1.90264679957782,-133.0385588,0.0007933583236,3.43941522322628,1.41148913988075,0.85488401158111,-0.278574493532795,0.697808134996321,-0.774278088210495,-0.1917111687306115,2.7370804521414316,rks_spin_2,0_10_12,12.04710481434656,singles
